0,0,0,30,
1,0,0,30,
2,0,0,30,
3,-31000,101,27,
4,-21666,83,17,
5,-333,22,14,
6,-1333,26,13,
7,-1333,29,10,
8,-1666,32,8,
9,1000,27,5,
10,1000,26,6,
11,2666,22,5,
12,3666,19,5,
13,6000,13,4,
14,6333,13,3,
15,7333,11,2,
16,8666,8,1,
17,9000,8,0,
18,9000,8,0,
19,9000,8,0,
20,9000,8,0,
21,9333,7,0,
22,9666,6,0,
23,10000,4,0,
24,10000,2,0,
25,10000,2,0,
26,10000,2,0,
27,10000,1,0,
28,10000,1,0,
29,10000,0,0,
30,10000,0,0,
31,10000,0,0,
32,10000,0,0,
33,10000,0,0,
34,10000,0,0,
35,10000,0,0,
36,10000,0,0,
37,10000,0,0,
38,10000,0,0,
39,10000,0,0,
40,9666,1,1,
41,9666,1,1,
42,9666,1,1,
43,9666,1,1,
44,9666,1,1,
45,9666,1,1,
46,9666,1,1,
47,9666,1,1,
48,9666,1,1,
49,9666,1,1,
50,9666,1,1,
51,9666,1,1,
52,9666,0,1,
53,9666,0,1,
54,9666,0,1,
55,9666,0,1,
56,9666,0,1,
57,9666,1,1,
58,9666,1,1,
59,9666,0,1,
60,9666,0,1,
61,9666,0,1,
62,9666,0,1,
63,9666,0,1,
64,9666,0,1,
65,9333,0,2,
66,9333,0,2,
67,9333,0,2,
68,9333,0,2,
69,9333,0,2,
70,9333,0,2,
71,9000,0,3,
72,9000,0,3,
73,9000,0,3,
74,9000,0,3,
75,9000,0,3,
76,9000,0,3,
77,9000,0,3,
78,9000,0,3,
79,9000,0,3,
80,9000,0,3,
81,9000,0,3,
82,9000,0,3,
83,9000,0,3,
84,9000,0,3,
85,9000,0,3,
86,9000,0,3,
87,9000,0,3,
88,9000,0,3,
89,9000,0,3,
90,9000,0,3,
91,9000,0,3,
92,9000,0,3,
93,9000,0,3,
94,9000,0,3,
95,9000,0,3,
96,9000,0,3,
97,9000,0,3,
98,9000,0,3,
99,9000,0,3,
100,9000,0,3,
101,9000,0,3,
102,9000,0,3,
103,9000,0,3,
104,9000,0,3,
105,9000,0,3,
106,9000,0,3,
107,9000,0,3,
108,9000,0,3,
109,9000,0,3,
110,9000,0,3,
111,9000,0,3,
112,9000,0,3,
113,8666,0,4,
114,8666,0,4,
115,8666,0,4,
116,8666,0,4,
117,8666,0,4,
118,8666,0,4,
119,8333,1,5,
120,8333,1,5,
121,8333,1,5,
122,8333,1,5,
123,8333,1,5,
124,8333,1,5,
125,8333,1,5,
126,8333,2,5,
127,8333,2,5,
128,8000,4,6,
129,8000,4,6,
130,8000,3,6,
131,8000,3,6,
132,8000,3,6,
133,8000,2,6,
134,8000,2,6,
135,8000,3,6,
136,7666,4,7,
137,7666,4,7,
138,7666,4,7,
139,7666,4,7,
140,7666,4,7,
141,7333,5,8,
142,7333,4,8,
143,7333,4,8,
144,7333,3,8,
145,7000,4,9,
146,7000,4,9,
147,7000,4,9,
148,7000,3,9,
149,7000,3,9,
150,7000,2,9,
151,7000,2,9,
152,7000,1,9,
153,7000,1,9,
154,7000,1,9,
155,6666,1,10,
156,6666,1,10,
157,6666,1,10,
158,6666,1,10,
159,6666,0,10,
160,6666,0,10,
161,6666,0,10,
162,6666,0,10,
163,6333,1,11,
164,6333,1,11,
165,6333,1,11,
166,6333,1,11,
167,6333,1,11,
168,6333,1,11,
169,6000,2,12,
170,5666,4,13,
171,5666,4,13,
172,5666,4,13,
173,5666,4,13,
174,5666,4,13,
175,5666,4,13,
176,5666,4,13,
177,5666,4,13,
178,5666,4,13,
179,5666,4,13,
180,5666,4,13,
181,5666,4,13,
182,5666,3,13,
183,5666,3,13,
184,5666,3,13,
185,5666,3,13,
186,5666,3,13,
187,5666,3,13,
188,5666,2,13,
189,5666,2,13,
190,5666,2,13,
191,5333,2,14,
192,5333,2,14,
193,5333,2,14,
194,5333,2,14,
195,5333,2,14,
196,5333,2,14,
197,5333,2,14,
198,5333,2,14,
199,5000,2,15,
200,5000,1,15,
201,5000,1,15,
202,4666,2,16,
203,4666,2,16,
204,4666,2,16,
205,4666,2,16,
206,4666,2,16,
207,4666,2,16,
208,4666,2,16,
209,4666,2,16,
210,4666,2,16,
211,4666,1,16,
212,4666,1,16,
213,4666,1,16,
214,4666,1,16,
215,4666,1,16,
216,4666,1,16,
217,4666,1,16,
218,4333,1,17,
219,4333,1,17,
220,4333,1,17,
221,4333,1,17,
222,4333,1,17,
223,4333,1,17,
224,4333,0,17,
225,4333,0,17,
226,4333,0,17,
227,4333,0,17,
228,4333,0,17,
229,4333,0,17,
230,4333,0,17,
231,4333,0,17,
232,4333,0,17,
233,4333,0,17,
234,4333,0,17,
235,4333,0,17,
236,4333,0,17,
237,4333,0,17,
238,4333,0,17,
239,4333,0,17,
240,4333,0,17,
241,4333,0,17,
242,4333,0,17,
243,4000,0,18,
244,3666,1,19,
245,3666,1,19,
246,3666,0,19,
247,3333,0,20,
248,3333,0,20,
249,3333,0,20,
250,3333,0,20,
251,3333,0,20,
252,3333,1,20,
253,3333,0,20,
254,3333,1,20,
255,0,0,30,
